<<<<<<< HEAD
Date,Close,Momentum,Change
2018-10-31,110.650002,1,0.005909109090909096
2018-11-01,107.699997,0,-0.026660686368537113
2018-11-02,109.900002,1,0.020427159343374954
2018-11-05,111.199997,1,0.01182888968464255
2018-11-06,110.449997,0,-0.006744604498505518
2018-11-07,110.949997,1,0.004526935387784574
2018-11-09,111.5,1,0.0049572150957336554
2018-11-12,109.400002,0,-0.018834062780269053
2018-11-13,108.699997,0,-0.006398583064011319
2018-11-14,112.75,1,0.03725853828680422
2018-11-15,112.800003,1,0.0004434855875831822
2018-11-16,115.199997,1,0.021276541987325943
2018-11-19,115.349998,1,0.0013020920477975634
2018-11-20,110.199997,0,-0.04464673679491527
2018-11-21,112.199997,1,0.0181488208207483
2018-11-22,109.900002,0,-0.02049906471922629
2018-11-26,108.900002,0,-0.009099180908113177
2018-11-27,108.949997,1,0.0004590909006594469
2018-11-28,104.75,0,-0.03854976700917207
2018-11-29,105.0,1,0.002386634844868735
2018-11-30,105.050003,1,0.00047621904761908375
2018-12-03,106.949997,1,0.018086567784295945
2018-12-04,107.849998,1,0.008415156851290077
2018-12-05,107.449997,0,-0.003708864231967841
2018-12-06,105.25,0,-0.020474612018835107
2018-12-07,106.400002,1,0.01092638479809977
2018-12-10,105.949997,0,-0.004229370221252481
2018-12-11,109.050003,1,0.029259141932774266
2018-12-12,113.400002,1,0.03988994846703486
2018-12-13,111.849998,0,-0.013668465367399211
2018-12-14,111.400002,0,-0.00402320972772837
2018-12-17,111.800003,1,0.0035906731850866855
2018-12-18,112.449997,1,0.005813899665101014
2018-12-19,115.599998,1,0.028012459617940258
2018-12-20,114.900002,0,-0.006055328824486647
2018-12-21,115.099998,1,0.0017406091951155816
2018-12-24,115.400002,1,0.0026064639896866137
2018-12-26,117.699997,1,0.019930632236904083
2018-12-27,116.400002,0,-0.01104498753725538
2018-12-28,118.349998,1,0.016752542667482075
2018-12-31,118.800003,1,0.0038023236806476704
2019-01-01,123.300003,1,0.037878786922252855
2019-01-02,119.349998,0,-0.03203572509239926
2019-01-03,119.300003,0,-0.0004188940162361425
2019-01-04,121.699997,1,0.020117300416161703
2019-01-07,122.699997,1,0.00821692707190453
2019-01-08,123.849998,1,0.009372461516849126
2019-01-09,122.949997,0,-0.0072668632582456975
2019-01-10,123.449997,1,0.004066693877186512
2019-01-11,121.150002,0,-0.018630984656889022
2019-01-14,120.949997,0,-0.0016508873025029287
2019-01-15,121.099998,1,0.0012401901919849008
2019-01-16,121.0,0,-0.0008257473299049878
2019-01-17,119.199997,0,-0.0148760578512397
2019-01-18,118.0,0,-0.010067089179540804
2019-01-21,116.449997,0,-0.013135618644067829
2019-01-22,113.800003,0,-0.022756496936620723
2019-01-23,111.300003,0,-0.021968364974471924
2019-01-24,113.0,1,0.015274006776082443
2019-01-25,110.199997,0,-0.024778787610619503
2019-01-28,109.150002,0,-0.009528085558840764
2019-01-29,113.75,1,0.042143819658381675
2019-01-30,113.699997,0,-0.00043958681318684653
2019-01-31,112.449997,0,-0.010993843737744338
2019-02-01,111.099998,0,-0.012005327132200785
2019-02-04,110.300003,0,-0.007200675197131827
2019-02-05,107.949997,0,-0.021305584189331414
2019-02-06,109.199997,1,0.011579435245375691
2019-02-07,108.900002,0,-0.00274720703517964
2019-02-08,104.900002,0,-0.036730945147273736
2019-02-11,103.900002,0,-0.009532888283453035
2019-02-12,102.650002,0,-0.012030798613459123
2019-02-14,103.650002,1,0.009741841018181372
2019-02-15,100.849998,0,-0.027014027457519983
2019-02-18,99.150002,0,-0.016856678569294556
2019-02-19,102.449997,1,0.033282853589856665
2019-02-20,102.949997,1,0.004880429620705602
2019-02-21,103.0,1,0.00048570181114239176
2019-02-22,102.800003,0,-0.0019417184466019048
2019-02-25,102.900002,1,0.0009727528899001767
2019-02-26,101.5,0,-0.013605461348776268
2019-02-27,101.0,0,-0.0049261083743842365
2019-02-28,101.0,0,0.0
2019-03-01,108.099998,1,0.0702970099009901
2019-03-05,112.550003,1,0.041165634434146836
2019-03-06,112.099998,0,-0.003998267330121745
2019-03-07,115.199997,1,0.027653872036643542
2019-03-08,113.599998,0,-0.013888880570022905
2019-03-11,116.050003,1,0.021566945802235
2019-03-12,115.349998,0,-0.0060319257380803725
2019-03-13,115.550003,1,0.0017338968657806516
2019-03-14,116.550003,1,0.008654261999456634
2019-03-15,118.150002,1,0.013728004794645924
2019-03-18,120.550003,1,0.020313169355680612
2019-03-19,124.400002,1,0.03193694652998057
2019-03-20,125.199997,1,0.006430827870886976
2019-03-22,120.099998,0,-0.04073481727000358
2019-03-25,118.199997,0,-0.015820158464948542
2019-03-26,120.800003,1,0.02199666722495778
2019-03-27,121.550003,1,0.006208609117335866
2019-03-28,130.100006,1,0.07034144622768955
2019-04-01,132.699997,1,0.019984557110627563
2019-04-02,133.199997,1,0.0037678975983699535
2019-04-03,132.050003,0,-0.00863358878303873
2019-04-04,131.199997,0,-0.0064370009896933325
2019-04-05,130.600006,0,-0.004573102238714141
2019-04-08,130.0,0,-0.004594226435181079
2019-04-09,132.050003,1,0.015769253846153877
2019-04-10,129.699997,0,-0.017796334317387388
2019-04-11,128.699997,0,-0.007710100409639948
2019-04-12,131.149994,1,0.019036496170236866
2019-04-15,130.75,0,-0.003049897203960165
2019-04-16,130.899994,1,0.0011471816443594065
2019-04-18,126.550003,0,-0.03323140717638221
2019-04-22,123.800003,0,-0.021730540772883267
2019-04-23,123.099998,0,-0.005654321349249114
2019-04-24,125.099998,1,0.016246953960145475
2019-04-25,122.0,0,-0.024780160268267945
2019-04-26,123.25,1,0.010245901639344262
2019-04-30,116.650002,0,-0.05354967951318458
2019-05-02,115.900002,0,-0.006429489816896874
2019-05-03,119.050003,1,0.027178610402439882
2019-05-06,116.0,0,-0.025619512164145042
2019-05-07,112.550003,0,-0.029741353448275828
2019-05-08,110.949997,0,-0.014215956973364164
2019-05-09,111.349998,1,0.0036052366905427063
2019-05-10,113.650002,1,0.020655626774236685
2019-05-13,105.800003,0,-0.0690717013801724
2019-05-14,109.800003,1,0.037807182292802013
2019-05-15,107.800003,0,-0.018214935750047293
2019-05-16,109.800003,1,0.018552875179419056
2019-05-17,112.25,1,0.022313268971404274
2019-05-20,122.900002,1,0.09487752338530067
2019-05-21,125.800003,1,0.02359642760624205
2019-05-22,126.150002,1,0.002782185943191089
2019-05-23,127.550003,1,0.011097907077322148
2019-05-24,137.350006,1,0.0768326363739874
2019-05-27,140.949997,1,0.02621034468684325
2019-05-28,139.800003,0,-0.008158879208773537
2019-05-29,136.350006,0,-0.0246780895991826
2019-05-30,135.100006,0,-0.009167583021595174
2019-05-31,133.25,0,-0.013693604129077592
2019-06-03,131.550003,0,-0.012757951219512167
2019-06-04,132.600006,1,0.007981778609309525
2019-06-06,124.349998,0,-0.062217252086700564
2019-06-07,121.300003,0,-0.02452750341017292
2019-06-10,117.949997,0,-0.027617526110036515
2019-06-11,121.300003,1,0.028401916788518507
2019-06-12,121.300003,0,0.0
2019-06-13,121.050003,0,-0.0020610057198432222
2019-06-14,119.099998,0,-0.01610908675483473
2019-06-17,116.599998,0,-0.02099076441630167
2019-06-18,116.5,0,-0.0008576157951563547
2019-06-19,115.800003,0,-0.00600855793991413
2019-06-20,118.5,1,0.023316035665387643
2019-06-21,118.050003,0,-0.0037974430379746514
2019-06-24,118.25,1,0.001694171917979504
2019-06-25,120.0,1,0.014799154334038054
2019-06-26,121.449997,1,0.012083308333333301
2019-06-27,121.400002,0,-0.00041165089530628457
2019-06-28,121.599998,1,0.00164741348192069
2019-07-01,121.25,0,-0.0028782730736558017
2019-07-02,120.5,0,-0.006185567010309278
2019-07-03,125.5,1,0.04149377593360996
2019-07-04,129.399994,1,0.03107564940239038
2019-07-05,130.449997,1,0.008114397594176117
2019-07-08,124.650002,0,-0.04446144218769124
2019-07-09,125.900002,1,0.010028078459236606
2019-07-10,124.25,0,-0.01310565507377832
2019-07-11,126.0,1,0.014084507042253521
2019-07-12,125.949997,0,-0.0003968492063492365
2019-07-15,122.0,0,-0.03136162837701375
2019-07-16,124.199997,1,0.018032762295081935
2019-07-17,127.300003,1,0.024959791263119015
2019-07-18,121.349998,0,-0.0467400224648856
2019-07-19,118.0,0,-0.027606082037183052
2019-07-22,118.349998,1,0.0029660847457627063
2019-07-23,112.5,0,-0.04942964173096141
2019-07-24,110.199997,0,-0.020444471111111143
2019-07-25,109.550003,0,-0.005898312320280666
2019-07-26,112.550003,1,0.02738475506933578
2019-07-29,109.0,0,-0.03154156290871004
2019-07-30,102.650002,0,-0.058256862385321094
2019-07-31,106.699997,1,0.039454407414429425
2019-08-01,105.550003,0,-0.01077782598250675
2019-08-02,104.900002,0,-0.006158228152774218
2019-08-05,103.150002,0,-0.016682554496042813
2019-08-06,104.199997,1,0.010179301790028036
2019-08-07,97.599998,0,-0.06333972351265996
2019-08-08,100.050003,1,0.025102510760297396
2019-08-09,99.849998,0,-0.001999050414821121
2019-08-13,98.099998,0,-0.0175262897852036
2019-08-14,101.099998,1,0.030581040378818355
2019-08-16,102.449997,1,0.013353106099962504
2019-08-19,102.599998,1,0.0014641386470709526
2019-08-20,98.699997,0,-0.03801170639399041
2019-08-21,94.849998,0,-0.0390070832524949
2019-08-22,90.650002,0,-0.04428040156627097
2019-08-23,93.5,1,0.03143958011164742
2019-08-26,95.050003,1,0.01657757219251341
2019-08-27,97.300003,1,0.023671750962490763
2019-08-28,94.5,0,-0.028777008362476656
2019-08-29,91.800003,0,-0.028571396825396785
2019-08-30,92.599998,1,0.008714542198871121
2019-09-03,91.449997,0,-0.012419017546847065
2019-09-04,93.300003,1,0.020229699952860662
2019-09-05,93.75,1,0.004823118815976846
2019-09-06,94.400002,1,0.006933354666666673
2019-09-09,95.550003,1,0.012182213724953133
2019-09-11,99.050003,1,0.036630035479957024
2019-09-12,101.099998,1,0.020696566763354823
2019-09-13,99.949997,0,-0.011374886476258913
2019-09-16,98.849998,0,-0.011005493076703112
2019-09-17,95.150002,0,-0.03743041046900172
2019-09-18,95.949997,1,0.008407724468571168
2019-09-19,94.599998,0,-0.014069818053251184
2019-09-20,100.300003,1,0.0602537539165699
2019-09-23,100.699997,1,0.003987975952503136
2019-09-24,99.199997,0,-0.0148957303345302
2019-09-25,93.5,0,-0.057459648915110316
2019-09-26,95.75,1,0.02406417112299465
2019-09-27,95.099998,0,-0.0067885326370757245
2019-09-30,93.050003,0,-0.021556204449131488
2019-10-01,91.300003,0,-0.018807092354419377
2019-10-03,90.900002,0,-0.004381171816609942
2019-10-04,88.599998,0,-0.025302573700713465
2019-10-07,87.25,0,-0.015236998086613945
2019-10-09,91.050003,1,0.04355304297994274
2019-10-10,87.800003,0,-0.03569467208035128
2019-10-11,90.849998,1,0.03473798286772263
2019-10-14,88.300003,0,-0.028068189940961757
2019-10-15,88.0,0,-0.003397542353424425
2019-10-16,87.300003,0,-0.00795451136363632
2019-10-17,89.0,1,0.019473046295313372
2019-10-18,89.800003,1,0.008988797752809032
2019-10-22,90.150002,1,0.003897538845293767
2019-10-23,92.449997,1,0.0255129778033726
2019-10-24,89.900002,0,-0.027582423826363084
2019-10-25,91.550003,1,0.01835373707778119
2019-10-27,,0,
2019-10-29,93.050003,0,
2019-10-30,95.550003,1,0.02686727479202768
2019-10-31,97.199997,1,0.017268382503347408
2019-11-01,100.0,1,0.02880661611543058
2019-11-04,101.949997,1,0.019499969999999964
2019-11-05,101.900002,0,-0.0004903874592560859
2019-11-06,99.449997,0,-0.024043228183646202
2019-11-07,96.199997,0,-0.03267973954790567
2019-11-08,93.800003,0,-0.024947963355965514
2019-11-11,96.5,1,0.028784615284074097
2019-11-13,93.349998,0,-0.03264250777202073
2019-11-14,93.300003,0,-0.0005355650891390011
2019-11-15,94.300003,1,0.01071811326737042
2019-11-18,95.900002,1,0.01696711504876619
2019-11-19,99.0,1,0.03232531736547826
2019-11-20,98.900002,0,-0.0010100808080808017
2019-11-21,98.599998,0,-0.003033407420962451
2019-11-22,99.099998,1,0.0050709940176672215
2019-11-25,100.550003,1,0.014631735915877662
2019-11-26,99.900002,0,-0.00646445530190589
2019-11-27,102.150002,1,0.02252252207162118
2019-11-28,106.400002,1,0.04160548131952068
2019-11-29,104.900002,0,-0.014097744095907066
2019-12-02,104.400002,0,-0.0047664441417265176
2019-12-03,101.099998,0,-0.03160923311093424
2019-12-04,103.75,1,0.02621169191318877
2019-12-05,102.25,0,-0.014457831325301205
2019-12-06,97.050003,0,-0.05085571638141806
2019-12-09,96.949997,0,-0.0010304584946793623
2019-12-10,95.599998,0,-0.013924693571676923
2019-12-11,95.699997,1,0.0010460146662345834
2019-12-12,97.900002,1,0.02298855871437493
2019-12-13,101.75,1,0.03932582146423245
2019-12-16,101.0,0,-0.007371007371007371
2019-12-17,102.199997,1,0.011881158415841546
2019-12-18,98.900002,0,-0.03228958020419507
2019-12-19,98.550003,0,-0.003538918027524376
2019-12-20,100.699997,1,0.02181627533791138
2019-12-23,99.699997,0,-0.009930486889686799
2019-12-24,99.900002,1,0.0020060682649770236
2019-12-26,99.050003,0,-0.00850849832815816
2019-12-27,104.25,1,0.05249870613330518
2019-12-30,102.900002,0,-0.0129496211031175
2019-12-31,101.900002,0,-0.009718172794593338
2020-01-01,101.900002,0,0.0
2020-01-02,104.449997,1,0.025024484297851098
2020-01-03,100.849998,0,-0.0344662432110936
2020-01-06,95.800003,0,-0.05007431928754223
2020-01-07,96.150002,1,0.0036534341235876246
2020-01-08,95.300003,0,-0.008840343029842025
2020-01-09,97.300003,1,0.020986358206095755
2020-01-10,97.050003,0,-0.0025693729937500617
2020-01-13,97.550003,1,0.005151983354395156
2020-01-14,97.800003,1,0.002562788234870685
2020-01-15,98.0,1,0.0020449590374756552
2020-01-16,97.650002,0,-0.0035714081632652996
2020-01-17,97.349998,0,-0.003072237520281887
2020-01-20,94.699997,0,-0.02722137703587835
2020-01-21,94.75,1,0.0005280148002539408
2020-01-22,94.300003,0,-0.00474930870712397
2020-01-23,94.900002,1,0.006362661515503841
2020-01-24,95.599998,1,0.007376143153295179
2020-01-27,92.349998,0,-0.033995816610791145
2020-01-28,93.199997,1,0.009204104151686033
2020-01-29,93.699997,1,0.005364807039639712
2020-01-30,93.099998,0,-0.006403404687408868
2020-01-31,92.699997,0,-0.0042964662577114465
2020-02-03,85.900002,0,-0.07335485674287558
2020-02-04,87.099998,1,0.013969685355769826
2020-02-05,88.150002,1,0.012055155271071318
2020-02-06,91.650002,1,0.03970504731242094
2020-02-07,92.050003,1,0.004364440712178088
2020-02-10,90.099998,0,-0.021184192682753136
2020-02-11,90.349998,1,0.0027746948451652575
2020-02-12,88.25,0,-0.02324292248462473
2020-02-13,88.050003,0,-0.002266254957507039
2020-02-14,86.449997,0,-0.018171560993586876
2020-02-17,82.300003,0,-0.04800455921357629
2020-02-18,81.0,0,-0.015795904648995017
2020-02-19,81.099998,1,0.0012345432098765355
2020-02-20,82.25,1,0.01418004967151788
2020-02-24,79.900002,0,-0.028571404255319142
2020-02-25,80.050003,1,0.0018773591520060682
2020-02-26,80.199997,1,0.0018737538335881437
2020-02-27,78.300003,0,-0.023690699140549748
2020-02-28,76.300003,0,-0.02554278318482312
2020-03-02,71.150002,0,-0.06749673391231718
2020-03-03,72.900002,1,0.024595923412623375
2020-03-04,73.300003,1,0.005486982016818095
2020-03-05,73.650002,1,0.004774883842774151
2020-03-06,71.75,0,-0.025797718240387835
2020-03-09,69.349998,0,-0.033449505226480845
2020-03-11,66.599998,0,-0.03965393048749619
2020-03-12,56.650002,0,-0.1493993438258061
2020-03-13,65.349998,1,0.1535745047281728
2020-03-16,63.700001,0,-0.02524861592191631
2020-03-17,66.150002,1,0.038461553556333544
2020-03-18,65.150002,0,-0.015117157517243915
2020-03-19,61.450001,0,-0.05679203202480332
2020-03-20,63.25,1,0.029292090654319106
2020-03-23,53.849998,0,-0.1486166324110672
2020-03-24,55.400002,1,0.02878373365956302
2020-03-25,58.200001,1,0.05054149637034309
2020-03-26,55.950001,0,-0.03865979315017538
2020-03-27,54.349998,0,-0.02859701468101852
2020-03-30,52.450001,0,-0.03495854774456476
2020-03-31,53.549999,1,0.020972316092043534
2020-04-01,51.25,0,-0.042950495666675914
2020-04-03,48.700001,0,-0.04975607804878048
2020-04-07,48.150002,0,-0.011293613731137289
2020-04-08,48.349998,1,0.004153603150421442
2020-04-09,50.900002,1,0.052740519244695756
2020-04-13,49.849998,0,-0.020628761468418043
2020-04-15,48.950001,0,-0.018054103031257877
2020-04-16,49.599998,1,0.013278794417184978
2020-04-17,50.200001,1,0.012096835165194986
2020-04-20,51.200001,1,0.01992031832828051
2020-04-21,48.549999,0,-0.05175785055160449
2020-04-22,48.299999,0,-0.005149330693086111
2020-04-23,48.450001,1,0.003105631534278099
2020-04-24,46.349998,0,-0.043343714275671553
2020-04-27,46.75,1,0.008630032734845007
2020-04-28,47.299999,1,0.011764684491978603
2020-04-29,48.099998,1,0.0169132984548266
2020-04-30,49.200001,1,0.022869086189982814
2020-05-04,45.849998,0,-0.06808949048598599
2020-05-05,44.0,0,-0.04034892215262473
2020-05-06,42.299999,0,-0.03863638636363637
2020-05-07,42.5,1,0.004728156140145543
2020-05-08,41.099998,0,-0.03294122352941178
2020-05-11,41.0,0,-0.002433041480926577
2020-05-12,41.049999,1,0.001219487804878041
2020-05-13,44.150002,1,0.0755177363098109
2020-05-14,43.150002,0,-0.02265005559909148
2020-05-15,41.599998,0,-0.03592129613342779
2020-05-18,38.599998,0,-0.07211538808247059
2020-05-19,36.5,0,-0.05440409608311377
2020-05-20,36.650002,1,0.004109643835616456
2020-05-21,37.549999,1,0.024556533448483825
2020-05-22,37.450001,0,-0.0026630626541427967
2020-05-26,37.099998,0,-0.009345874249776414
2020-05-27,38.5,1,0.03773590499924018
2020-05-28,38.599998,1,0.0025973506493506327
2020-05-29,38.950001,1,0.009067435702975968
2020-06-01,42.450001,1,0.08985879101774606
2020-06-02,42.099998,0,-0.008245064587866582
2020-06-03,43.150002,1,0.024940713773905672
2020-06-04,42.799999,0,-0.008111309009904586
2020-06-05,46.5,1,0.08644862351515477
2020-06-08,45.75,0,-0.016129032258064516
2020-06-09,45.799999,1,0.0010928743169398838
2020-06-10,47.0,1,0.02620089576857852
2020-06-11,45.150002,0,-0.03936165957446807
2020-06-12,45.450001,1,0.006644495829701174
2020-06-15,45.950001,1,0.0110010998679626
2020-06-16,44.849998,0,-0.023939128967592427
2020-06-17,44.900002,1,0.0011149164376774614
2020-06-18,45.950001,1,0.02338527735477606
2020-06-19,47.049999,1,0.023939020153666578
2020-06-22,49.400002,1,0.04994692986072116
2020-06-23,50.5,1,0.02226716509039816
2020-06-24,51.599998,1,0.021782138613861374
2020-06-25,52.0,1,0.007751977044650285
2020-06-26,51.849998,0,-0.0028846538461538584
2020-06-29,49.25,0,-0.05014461138455588
2020-06-30,48.599998,0,-0.013198010152284277
2020-07-01,51.400002,1,0.05761325339972239
2020-07-02,51.5,1,0.0019454863056230886
2020-07-03,50.75,0,-0.014563106796116505
2020-07-06,51.450001,1,0.013793123152709365
2020-07-07,50.799999,0,-0.012633663505662529
2020-07-08,52.75,1,0.038385847212319836
2020-07-09,52.799999,1,0.0009478483412322215
2020-07-10,51.599998,0,-0.02272729209710781
2020-07-13,50.549999,0,-0.02034881861817126
2020-07-14,49.0,0,-0.030662691012120488
2020-07-15,47.549999,0,-0.02959185714285715
2020-07-16,48.099998,1,0.011566751031898017
2020-07-17,49.400002,1,0.027027111310898626
2020-07-20,48.650002,0,-0.015182185620154429
2020-07-21,49.400002,1,0.015416237804060111
2020-07-22,48.700001,0,-0.0141700601550583
2020-07-23,49.25,1,0.011293613731137289
2020-07-24,48.599998,0,-0.013198010152284277
2020-07-27,46.650002,0,-0.04012337613676442
2020-07-28,46.799999,1,0.0032153696370688053
2020-07-29,47.349998,1,0.01175211563572896
2020-07-30,45.950001,0,-0.029566991745173864
2020-07-31,46.799999,1,0.018498323862930915
2020-08-03,46.849998,1,0.0010683547236827865
2020-08-04,46.5,0,-0.007470608643355745
2020-08-05,46.349998,0,-0.0032258494623656053
2020-08-06,46.25,0,-0.0021574542462763292
2020-08-07,48.349998,1,0.04540536216216215
2020-08-10,48.549999,1,0.004136525507198579
2020-08-11,47.099998,0,-0.02986613861722222
2020-08-12,48.599998,1,0.03184713511028175
2020-08-13,48.099998,0,-0.010288066266998613
2020-08-14,46.099998,0,-0.04158004330894151
2020-08-17,46.150002,1,0.0010846855134354079
2020-08-18,46.5,1,0.00758392166483545
2020-08-19,47.599998,1,0.02365587096774192
2020-08-20,47.450001,0,-0.0031511976113948376
2020-08-21,48.349998,1,0.018967270411648654
2020-08-24,48.349998,0,0.0
2020-08-25,48.700001,1,0.007238945490752677
2020-08-26,48.450001,0,-0.005133470120462626
2020-08-27,48.700001,1,0.005159958613829544
2020-08-28,51.599998,1,0.05954819179572499
2020-08-31,48.950001,0,-0.05135653299831521
2020-09-01,47.549999,0,-0.028600653144011185
2020-09-02,47.25,0,-0.00630912736717407
2020-09-03,47.299999,1,0.0010581798941798875
2020-09-04,45.900002,0,-0.02959824586888467
2020-09-07,46.200001,1,0.006535925641136131
2020-09-08,45.25,0,-0.020562791762710142
2020-09-09,44.349998,0,-0.01988954696132598
2020-09-10,45.599998,1,0.02818489416842815
2020-09-11,45.950001,1,0.007675504722609877
2020-09-14,46.150002,1,0.0043525787953737
2020-09-15,46.549999,1,0.008667323568046628
2020-09-16,46.450001,0,-0.002148184793731131
2020-09-17,45.599998,0,-0.018299310693233376
2020-09-18,45.049999,0,-0.012061382107955348
2020-09-21,42.849998,0,-0.0488346514724673
2020-09-22,42.299999,0,-0.012835449840627757
2020-09-23,41.549999,0,-0.017730496873061392
2020-09-24,39.849998,0,-0.040914585822252374
2020-09-25,41.549999,1,0.042660002141028976
2020-09-28,43.349998,1,0.04332127661423048
2020-09-29,41.349998,0,-0.04613610362796326
2020-09-30,41.049999,0,-0.007255115223947524
2020-10-01,41.950001,1,0.021924531593776667
2020-10-05,41.549999,0,-0.009535208354345466
2020-10-06,42.049999,1,0.012033694633783265
2020-10-07,41.5,0,-0.013079643592857152
2020-10-08,42.599998,1,0.02650597590361444
2020-10-09,44.299999,1,0.03990612863409056
2020-10-12,41.799999,0,-0.05643340985176998
2020-10-13,41.299999,0,-0.011961722774203895
2020-10-14,42.049999,1,0.01815980673510428
2020-10-15,40.349998,0,-0.04042808657379517
2020-10-16,40.299999,0,-0.0012391326512581162
2020-10-19,43.599998,1,0.08188583329741521
2020-10-20,41.849998,0,-0.04013761652007415
2020-10-21,42.549999,1,0.01672642851739205
2020-10-22,42.849998,1,0.00705050545359589
2020-10-23,43.150002,1,0.0070012605368149905
2020-10-26,42.700001,0,-0.010428759655677428
2020-10-27,42.900002,1,0.004683864058925908
2020-10-28,42.0,0,-0.02097906662102255
2020-10-29,42.950001,1,0.022619071428571436
2020-10-30,41.700001,0,-0.029103608169881067
2020-11-02,44.849998,1,0.075539494591379
2020-11-03,45.049999,1,0.0044593313025342906
2020-11-04,45.049999,0,0.0
2020-11-05,45.75,1,0.01553831333048421
2020-11-06,45.799999,1,0.0010928743169398838
2020-11-09,46.75,1,0.020742380365554165
2020-11-10,48.200001,1,0.031016064171123
2020-11-11,47.200001,0,-0.020746887536371626
2020-11-12,45.650002,0,-0.03283896116866607
2020-11-13,46.549999,1,0.019715157953333694
2020-11-14,,0,
2020-11-17,47.549999,0,
2020-11-18,49.599998,1,0.0431124930202417
2020-11-19,47.950001,0,-0.033266069889760864
2020-11-20,47.549999,0,-0.008342064476703569
2020-11-23,46.900002,0,-0.013669758436798265
2020-11-24,46.849998,0,-0.0010661833234037234
2020-11-25,49.049999,1,0.0469584011508389
2020-11-26,51.150002,1,0.04281351769242648
2020-11-27,51.349998,1,0.0039099900719456225
2020-12-01,53.75,1,0.04673811282329555
2020-12-02,54.099998,1,0.006511590697674407
2020-12-03,58.299999,1,0.07763403244488105
2020-12-04,59.049999,1,0.012864494217229747
2020-12-07,60.150002,1,0.018628332237567033
2020-12-08,65.199997,1,0.08395668881274511
2020-12-09,65.599998,1,0.006134984944861319
2020-12-10,66.349998,1,0.011432927177833146
2020-12-11,65.449997,0,-0.013564446527941164
2020-12-14,67.0,1,0.02368224707481658
2020-12-15,67.150002,1,0.002238835820895532
2020-12-16,66.400002,0,-0.011169024239195108
2020-12-17,63.799999,0,-0.03915667050732922
2020-12-18,63.099998,0,-0.010971802679808825
2020-12-21,58.799999,0,-0.06814578662902651
2020-12-22,58.799999,0,0.0
2020-12-23,60.549999,1,0.029761905268059614
2020-12-24,60.849998,1,0.004954566555814471
2020-12-28,62.400002,1,0.02547253986762664
2020-12-29,62.349998,0,-0.0008013461281620035
2020-12-30,62.099998,0,-0.004009623224045653
2020-12-31,61.450001,0,-0.010466940755779076
2021-01-01,64.5,1,0.04963383157634122
2021-01-04,65.800003,1,0.020155085271317888
2021-01-05,65.599998,0,-0.0030395895270704533
2021-01-06,65.5,0,-0.0015243598025719356
2021-01-07,66.150002,1,0.00992369465648856
2021-01-08,65.550003,0,-0.009070279393188784
2021-01-11,64.25,0,-0.01983223402751032
2021-01-12,70.75,1,0.10116731517509728
2021-01-13,75.25,1,0.0636042402826855
2021-01-14,76.199997,1,0.012624544850498288
2021-01-15,75.150002,0,-0.013779462484755683
2021-01-18,73.050003,0,-0.02794409772603861
2021-01-19,75.75,1,0.0369609430406183
2021-01-20,79.449997,1,0.0488448448844884
2021-01-21,76.300003,0,-0.03964750307039021
2021-01-22,73.349998,0,-0.03866323570131451
2021-01-25,73.849998,1,0.006816632769369673
2021-01-27,74.050003,1,0.0027082600598039887
2021-01-28,66.75,0,-0.09858207568202264
2021-01-29,68.050003,1,0.019475700374531894
2021-02-01,73.900002,1,0.08596618283764068
2021-02-02,74.650002,1,0.010148849522358606
2021-02-03,77.099998,1,0.0328197713912988
2021-02-04,82.050003,1,0.06420240114662525
2021-02-05,82.5,1,0.005484423931099627
2021-02-08,80.949997,0,-0.0187879151515152
2021-02-09,80.199997,0,-0.009264978725076421
2021-02-10,79.699997,0,-0.006234414198294796
2021-02-11,77.199997,0,-0.03136762978799108
2021-02-12,78.349998,1,0.014896386589237863
2021-02-15,79.550003,1,0.015315954443291811
2021-02-16,79.699997,1,0.0018855310414003681
2021-02-17,84.199997,1,0.056461733618383955
2021-02-18,95.650002,1,0.13598581244605037
2021-02-19,91.199997,0,-0.04652383593259104
2021-02-22,89.550003,0,-0.018092040068817025
2021-02-23,86.849998,0,-0.030150808593496132
2021-02-24,88.349998,1,0.01727115756525406
2021-02-25,89.949997,1,0.018109779696882357
2021-02-26,85.400002,0,-0.05058360368816906
2021-03-01,83.349998,0,-0.024004730116985257
2021-03-02,83.300003,0,-0.0005998200503855509
2021-03-03,85.599998,1,0.02761098339936429
2021-03-04,85.800003,1,0.0023365070639371328
2021-03-05,80.650002,0,-0.060023319579604245
2021-03-08,81.199997,1,0.006819528659156085
2021-03-09,80.300003,0,-0.011083670360234034
2021-03-10,80.0,0,-0.003736027257682715
2021-03-12,77.349998,0,-0.03312502500000001
2021-03-15,78.849998,1,0.019392372834967624
2021-03-16,78.849998,0,0.0
2021-03-17,74.849998,0,-0.050729234007082666
2021-03-18,71.949997,0,-0.03874416937192174
2021-03-19,73.699997,1,0.024322447157294532
2021-03-22,72.449997,0,-0.01696065197940239
2021-03-23,74.25,1,0.02484476293353061
2021-03-24,71.800003,0,-0.03299659259259254
2021-03-25,70.050003,0,-0.024373258034543537
2021-03-26,70.75,1,0.009992818986745741
2021-03-30,72.25,1,0.02120141342756184
2021-03-31,74.099998,1,0.025605508650519023
2021-04-01,75.599998,1,0.020242915526124575
2021-04-05,72.699997,0,-0.03835980260211122
2021-04-06,72.849998,1,0.0020632875679486365
